id,username,created_at,lng,lat,text
1517384252018540545,tehminabb,Fri Apr 22 06:06:11 +0000 2022,-3.1861265000000003,51.0596915,@TimTimbav Leaders listen… 👂 and take what people say seriously 😀
1517384255579504641,AdrianC76282449,Fri Apr 22 06:06:12 +0000 2022,-0.792842,54.5551045,Happy Friday people 🙋🏻‍♂️
1517384263318048770,scottflinton,Fri Apr 22 06:06:14 +0000 2022,-1.186364,53.1486735,@tbuckleythinks Absolutely agree but the idiots threatening to bomb his house need to shake themselves
1517384264005955586,scronti,Fri Apr 22 06:06:14 +0000 2022,-0.5765199999999999,53.1970605,@SirBudford I am so sorry for your loss sweetie xx https://t.co/lWY3O1Io12
1517384278568574981,Lizzygreen1972,Fri Apr 22 06:06:18 +0000 2022,-1.8900305,53.729573,@Crock33302850 My days off I wouldn't bother. But it's always different when you work nights xx
1517384285967335425,Albay3037,Fri Apr 22 06:06:20 +0000 2022,-6.547798,54.77594,"@ashraf_author @dramafreeclub 🌎🌍When Detective Barnes uncovers a doppelgänger conspiracy from a parallel world, he… https://t.co/STrP1EL0zb"
1517384294817316866,sabuhi_gard,Fri Apr 22 06:06:22 +0000 2022,-0.5592415,51.608946,UK publishers take £6.7bn in sales as TikTok crazes fuel purchases https://t.co/4RX6KwPseP
1517384301842685953,nhshslochd,Fri Apr 22 06:06:23 +0000 2022,-4.2219125,57.471961,🙋New N&amp;M graduates?..closing date fast approaching..don't be shy 🙈😊 still time to get your applications in! ⏰ By n… https://t.co/Ny6BaP165M
1517384307177930752,mrdissent,Fri Apr 22 06:06:25 +0000 2022,-4.424785,55.834731,"""How big a lie can you spin with this my dear?"" https://t.co/0wL7dpTqX7"
1517384313020600329,MissLeatherland,Fri Apr 22 06:06:26 +0000 2022,-3.475228,51.2028965,@SabrinaLomax2 Thank you for the advice 😂❤️
1517384313511329792,ErithTown,Fri Apr 22 06:06:26 +0000 2022,0.0893245,51.468402,"🔴⚫️🔴 NEXT UP! 🔴⚫️🔴🏆 @SCEFLeague Premier🆚 @ChathamTownFC 📆 Tomorrow!⏰ KO 3.00pm🎟 Adults £8, Concs £5, Kids FRE… https://t.co/00FR1JltbE"
1517384317718216723,BethellDamian,Fri Apr 22 06:06:27 +0000 2022,-1.2695275,50.866556,@LisaMoon84 Morning sweetie 😘
1517384332343709696,bardofcaterham,Fri Apr 22 06:06:31 +0000 2022,-4.7079045,51.674493999999996,@stubertphoto @derek_rusling @PrimeVideo @WW2TV @James1940 @TankMuseum @DDayCentre @WeHaveWaysPod @WeAreTripsmiths… https://t.co/UdzuUYiaEg
1517384334864527361,LeighanRenaud,Fri Apr 22 06:06:31 +0000 2022,-0.2527539999999999,51.3854455,@npnarratives Play dates!
1517384335862771714,mattcotter92,Fri Apr 22 06:06:31 +0000 2022,-2.2038685,52.526056499999996,The only ps5 games I’m interested in tbh
1517384340740919297,WolfSomerset,Fri Apr 22 06:06:33 +0000 2022,-3.247775,50.9718895,@Chasing_Cars_x Good morning Melissa hope your well the weekend is hear have a lovely day ❤ https://t.co/K1ZyBTJBmZ
1517384342414180352,adryth,Fri Apr 22 06:06:33 +0000 2022,-0.92893359,51.84654178,"My B&amp;W photos, just life as I see it. #adysbandw #myblackandwhite @ The Dairy, Waddesdon https://t.co/NdWSlKRw0U"
1517384342300987405,timcolborn,Fri Apr 22 06:06:33 +0000 2022,-1.9767264999999998,52.023086500000005,@charbhardy Lovely bluebells. We are awash with cowslips here. https://t.co/bq1YCXbUcG
1517384344440123408,tonywonderfire,Fri Apr 22 06:06:34 +0000 2022,-0.412022,51.375744999999995,@bunter888 Looks like they're fighting for their country ...
1517384346822397959,Th3goat22,Fri Apr 22 06:06:34 +0000 2022,-3.0635025000000002,53.566649999999996,@RacingTV @StevoGG Won with plenty in hand too ❤🙌😎
1517384346952425473,David_Peel,Fri Apr 22 06:06:34 +0000 2022,-1.4407025,54.977920499999996,@The_Kitsman What's the point in just owning them?
1517384352820350977,end2fear,Fri Apr 22 06:06:36 +0000 2022,-1.999259,52.5962595,@Andr6wMale @JohnRMulvey I’ve come to love Grateful Dead over the years but still not sure why. Maybe it’s the long… https://t.co/DL2pKyyx2R
1517384354162425856,IanBrys63032153,Fri Apr 22 06:06:36 +0000 2022,-4.2417514999999995,55.85830249999999,Me in my Celtic Top. https://t.co/EBzcKXFZKm
1517384360391028736,PhilBall1971,Fri Apr 22 06:06:37 +0000 2022,-0.6419345000000001,53.5898885,"@JTroshupa Good morning Julie, Friday just got better now you are here xx"
1517384361590632448,DiJolliffe,Fri Apr 22 06:06:38 +0000 2022,-2.9870915,51.2621435,Totally agree
1517384369597558784,smjd1401,Fri Apr 22 06:06:40 +0000 2022,0.024995999999999997,51.5448215,@PoliticsJOE_UK They’ve done so much wrong they don’t even know what right is anymore is a frighteningly accurate statement
1517384373192081409,MJChatter,Fri Apr 22 06:06:40 +0000 2022,-3.52293424,51.17685806,"View From My Window - Up early as we head out on an adventure! @ Wootton Courtenay, Somerset, United Kingdom https://t.co/WjyueDj6RV"
1517384383472320515,PWmcmullan96,Fri Apr 22 06:06:43 +0000 2022,-1.389389,53.932916,"Yes @CharlieSimpson , Love the album 🤘New songs are gonna be so good live #HopeIsADrug https://t.co/KUuuqGs9yx"
